[32m[I 2025-01-17 18:26:57,134][0m A new study created in memory with name: no-name-94544f8e-52d5-44c6-a150-4df36c61bf11[0m
[32m[I 2025-01-17 18:27:21,771][0m Trial 0 finished with value: 0.11176836490631104 and parameters: {'observation_period_num': 180, 'train_rates': 0.9819964165360282, 'learning_rate': 0.0003265347071717479, 'batch_size': 241, 'step_size': 2, 'gamma': 0.8308205912991815}. Best is trial 0 with value: 0.11176836490631104.[0m
[32m[I 2025-01-17 23:09:46,818][0m Trial 19 finished with value: 0.010306931737820947 and parameters: {'observation_period_num': 167, 'train_rates': 0.6222410739986681, 'learning_rate': 6.129015742913194e-05, 'batch_size': 157, 'step_size': 7, 'gamma': 0.9167895254454088}. Best is trial 10 with value: 0.003228433235092972.[0m
[32m[I 2025-01-17 23:10:13,149][0m Trial 20 finished with value: 0.013888785164195424 and parameters: {'observation_period_num': 106, 'train_rates': 0.7836625068612608, 'learning_rate': 2.436572472269081e-05, 'batch_size': 202, 'step_size': 11, 'gamma': 0.9609826047259309}. Best is trial 10 with value: 0.003228433235092972.[0m
[32m[I 2025-01-17 23:10:53,229][0m Trial 21 finished with value: 0.0029259063562685644 and parameters: {'observation_period_num': 123, 'train_rates': 0.8231025966585551, 'learning_rate': 0.0005363028615992555, 'batch_size': 128, 'step_size': 10, 'gamma': 0.8047167230572895}. Best is trial 21 with value: 0.0029259063562685644.[0m
[32m[I 2025-01-17 23:11:34,354][0m Trial 22 finished with value: 0.0037094396405986376 and parameters: {'observation_period_num': 141, 'train_rates': 0.8762463494757018, 'learning_rate': 0.0003959879425674236, 'batch_size': 128, 'step_size': 9, 'gamma': 0.8117778774940823}. Best is trial 21 with value: 0.0029259063562685644.[0m
[32m[I 2025-01-17 23:12:26,315][0m Trial 23 finished with value: 0.005794535981323525 and parameters: {'observation_period_num': 50, 'train_rates': 0.7181078616716331, 'learning_rate': 0.0005197587499910994, 'batch_size': 88, 'step_size': 5, 'gamma': 0.9171343067392029}. Best is trial 21 with value: 0.0029259063562685644.[0m
[32m[I 2025-01-17 23:13:10,393][0m Trial 24 finished with value: 0.004372080176265216 and parameters: {'observation_period_num': 156, 'train_rates': 0.818628301346917, 'learning_rate': 0.00019166980918965194, 'batch_size': 112, 'step_size': 7, 'gamma': 0.855549570785293}. Best is trial 21 with value: 0.0029259063562685644.[0m
[32m[I 2025-01-17 23:13:42,603][0m Trial 25 finished with value: 0.0034693136628528563 and parameters: {'observation_period_num': 108, 'train_rates': 0.7787135722716029, 'learning_rate': 0.000667409645876708, 'batch_size': 154, 'step_size': 13, 'gamma': 0.8017259258012249}. Best is trial 21 with value: 0.0029259063562685644.[0m
[32m[I 2025-01-17 23:14:16,534][0m Trial 26 finished with value: 0.004085054409736437 and parameters: {'observation_period_num': 104, 'train_rates': 0.8524027882656191, 'learning_rate': 0.0005552020131890862, 'batch_size': 156, 'step_size': 13, 'gamma': 0.7940796823036865}. Best is trial 21 with value: 0.0029259063562685644.[0m
[32m[I 2025-01-17 23:14:42,987][0m Trial 27 finished with value: 0.007501953179835788 and parameters: {'observation_period_num': 60, 'train_rates': 0.7887379221582509, 'learning_rate': 0.00010625039356790282, 'batch_size': 200, 'step_size': 15, 'gamma': 0.8029861895586248}. Best is trial 21 with value: 0.0029259063562685644.[0m
[32m[I 2025-01-17 23:15:22,108][0m Trial 28 finished with value: 0.005092493832424873 and parameters: {'observation_period_num': 181, 'train_rates': 0.9274669249286366, 'learning_rate': 0.0002503297178172995, 'batch_size': 137, 'step_size': 13, 'gamma': 0.833433464044924}. Best is trial 21 with value: 0.0029259063562685644.[0m
[32m[I 2025-01-17 23:15:45,803][0m Trial 29 finished with value: 0.005117227301509904 and parameters: {'observation_period_num': 117, 'train_rates': 0.8354623609185502, 'learning_rate': 0.0006114037187856343, 'batch_size': 220, 'step_size': 10, 'gamma': 0.7846735520786847}. Best is trial 21 with value: 0.0029259063562685644.[0m
[32m[I 2025-01-17 23:16:18,078][0m Trial 30 finished with value: 0.02753205506289361 and parameters: {'observation_period_num': 80, 'train_rates': 0.8084679683376851, 'learning_rate': 1.3194948480022495e-05, 'batch_size': 164, 'step_size': 11, 'gamma': 0.8570389181199434}. Best is trial 21 with value: 0.0029259063562685644.[0m
[32m[I 2025-01-17 23:16:57,196][0m Trial 31 finished with value: 0.004250065341309875 and parameters: {'observation_period_num': 134, 'train_rates': 0.7689770715341787, 'learning_rate': 0.0005757201967820541, 'batch_size': 123, 'step_size': 9, 'gamma': 0.9735317563863646}. Best is trial 21 with value: 0.0029259063562685644.[0m
[32m[I 2025-01-17 23:17:45,185][0m Trial 32 finished with value: 0.0033798374735069863 and parameters: {'observation_period_num': 111, 'train_rates': 0.7295276370538969, 'learning_rate': 0.0009121682434211463, 'batch_size': 98, 'step_size': 14, 'gamma': 0.755418355475289}. Best is trial 21 with value: 0.0029259063562685644.[0m
[32m[I 2025-01-17 23:18:46,237][0m Trial 33 finished with value: 0.0042364871279757296 and parameters: {'observation_period_num': 103, 'train_rates': 0.7209401790464502, 'learning_rate': 0.00039087850097991754, 'batch_size': 75, 'step_size': 14, 'gamma': 0.7594135551311925}. Best is trial 21 with value: 0.0029259063562685644.[0m
[32m[I 2025-01-17 23:19:37,875][0m Trial 34 finished with value: 0.003041289992802215 and parameters: {'observation_period_num': 72, 'train_rates': 0.8051546527271283, 'learning_rate': 0.0007508757992662569, 'batch_size': 101, 'step_size': 12, 'gamma': 0.75055207222899}. Best is trial 21 with value: 0.0029259063562685644.[0m
[32m[I 2025-01-17 23:20:28,646][0m Trial 35 finished with value: 0.0059479067337729905 and parameters: {'observation_period_num': 22, 'train_rates': 0.8041970899151011, 'learning_rate': 0.00020404880921453278, 'batch_size': 102, 'step_size': 12, 'gamma': 0.7517724020554688}. Best is trial 21 with value: 0.0029259063562685644.[0m
[32m[I 2025-01-17 23:21:24,176][0m Trial 36 finished with value: 0.005510197829063352 and parameters: {'observation_period_num': 74, 'train_rates': 0.6621918593213342, 'learning_rate': 0.0007718100292822444, 'batch_size': 79, 'step_size': 11, 'gamma': 0.7752519629881806}. Best is trial 21 with value: 0.0029259063562685644.[0m
[32m[I 2025-01-17 23:22:02,206][0m Trial 37 finished with value: 0.0037940654144463185 and parameters: {'observation_period_num': 69, 'train_rates': 0.8384085751654502, 'learning_rate': 0.00038018170116068376, 'batch_size': 139, 'step_size': 12, 'gamma': 0.7710542154844046}. Best is trial 21 with value: 0.0029259063562685644.[0m
[32m[I 2025-01-17 23:22:48,477][0m Trial 38 finished with value: 0.01883002592339402 and parameters: {'observation_period_num': 37, 'train_rates': 0.6988035166322796, 'learning_rate': 3.8709067606850434e-05, 'batch_size': 102, 'step_size': 14, 'gamma': 0.7520813395683277}. Best is trial 21 with value: 0.0029259063562685644.[0m
[32m[I 2025-01-17 23:25:14,039][0m Trial 39 finished with value: 0.0019907040935587374 and parameters: {'observation_period_num': 88, 'train_rates': 0.8628262971607542, 'learning_rate': 0.00045568278153304, 'batch_size': 35, 'step_size': 14, 'gamma': 0.7857097394669488}. Best is trial 39 with value: 0.0019907040935587374.[0m
[32m[I 2025-01-17 23:29:14,956][0m Trial 40 finished with value: 0.0031071706086679895 and parameters: {'observation_period_num': 91, 'train_rates': 0.8636328817652182, 'learning_rate': 8.607430902978528e-05, 'batch_size': 21, 'step_size': 9, 'gamma': 0.7883030361863611}. Best is trial 39 with value: 0.0019907040935587374.[0m
[32m[I 2025-01-17 23:33:02,151][0m Trial 41 finished with value: 0.0038366185814788143 and parameters: {'observation_period_num': 96, 'train_rates': 0.9135480124732498, 'learning_rate': 9.344665245921904e-05, 'batch_size': 23, 'step_size': 9, 'gamma': 0.7875232879786671}. Best is trial 39 with value: 0.0019907040935587374.[0m
[32m[I 2025-01-17 23:34:52,102][0m Trial 42 finished with value: 0.22131342474440366 and parameters: {'observation_period_num': 88, 'train_rates': 0.8692013783371079, 'learning_rate': 1.0105672801382915e-06, 'batch_size': 47, 'step_size': 10, 'gamma': 0.8259301172498712}. Best is trial 39 with value: 0.0019907040935587374.[0m
[32m[I 2025-01-17 23:37:23,921][0m Trial 43 finished with value: 0.002572009175341448 and parameters: {'observation_period_num': 48, 'train_rates': 0.9006419089679576, 'learning_rate': 0.00023147463093813858, 'batch_size': 35, 'step_size': 12, 'gamma': 0.7670366155796119}. Best is trial 39 with value: 0.0019907040935587374.[0m
[32m[I 2025-01-17 23:40:12,116][0m Trial 44 finished with value: 0.00284514607660271 and parameters: {'observation_period_num': 37, 'train_rates': 0.9749821258940821, 'learning_rate': 0.0002165236425593178, 'batch_size': 34, 'step_size': 12, 'gamma': 0.7680404992495738}. Best is trial 39 with value: 0.0019907040935587374.[0m
[32m[I 2025-01-17 23:43:05,443][0m Trial 45 finished with value: 0.0018678394205291088 and parameters: {'observation_period_num': 40, 'train_rates': 0.9759356923562927, 'learning_rate': 0.0002554839182045604, 'batch_size': 33, 'step_size': 12, 'gamma': 0.7664653145001694}. Best is trial 45 with value: 0.0018678394205291088.[0m
[32m[I 2025-01-17 23:45:37,774][0m Trial 46 finished with value: 0.0041808197274804115 and parameters: {'observation_period_num': 33, 'train_rates': 0.9880430285890375, 'learning_rate': 0.00024854887527775286, 'batch_size': 38, 'step_size': 11, 'gamma': 0.7711561064577703}. Best is trial 45 with value: 0.0018678394205291088.[0m
[32m[I 2025-01-17 23:47:09,863][0m Trial 47 finished with value: 0.006288704229518771 and parameters: {'observation_period_num': 15, 'train_rates': 0.9567701508127747, 'learning_rate': 0.00016808691322461964, 'batch_size': 62, 'step_size': 13, 'gamma': 0.7747531871940185}. Best is trial 45 with value: 0.0018678394205291088.[0m
[32m[I 2025-01-17 23:49:34,513][0m Trial 48 finished with value: 0.0055491740285598355 and parameters: {'observation_period_num': 50, 'train_rates': 0.9627204599845691, 'learning_rate': 0.00012898792316921195, 'batch_size': 39, 'step_size': 12, 'gamma': 0.763648013658207}. Best is trial 45 with value: 0.0018678394205291088.[0m
[32m[I 2025-01-17 23:52:26,122][0m Trial 49 finished with value: 0.006741384701372043 and parameters: {'observation_period_num': 22, 'train_rates': 0.8987517094573885, 'learning_rate': 5.531273180524224e-05, 'batch_size': 31, 'step_size': 14, 'gamma': 0.8094372905255696}. Best is trial 45 with value: 0.0018678394205291088.[0m
[32m[I 2025-01-17 23:52:26,127][0m A new study created in memory with name: no-name-88b613a3-1b23-4e69-9339-d58cdb89e324[0m
[32m[I 2025-01-17 23:53:20,871][0m Trial 0 finished with value: 0.11879032561263161 and parameters: {'observation_period_num': 91, 'train_rates': 0.922449237343076, 'learning_rate': 4.60549442131872e-06, 'batch_size': 99, 'step_size': 8, 'gamma': 0.9210371182251098}. Best is trial 0 with value: 0.11879032561263161.[0m
[32m[I 2025-01-17 23:54:28,080][0m Trial 1 finished with value: 0.009756734429555403 and parameters: {'observation_period_num': 20, 'train_rates': 0.8834750634037581, 'learning_rate': 4.608592549154932e-05, 'batch_size': 79, 'step_size': 9, 'gamma': 0.9536513295921988}. Best is trial 1 with value: 0.009756734429555403.[0m
[32m[I 2025-01-17 23:59:35,042][0m Trial 2 finished with value: 0.04425873627607599 and parameters: {'observation_period_num': 181, 'train_rates': 0.8778048648755525, 'learning_rate': 1.1680650802328407e-06, 'batch_size': 16, 'step_size': 6, 'gamma': 0.9499587727259711}. Best is trial 1 with value: 0.009756734429555403.[0m
[32m[I 2025-01-17 23:59:58,203][0m Trial 3 finished with value: 0.011290097387525467 and parameters: {'observation_period_num': 128, 'train_rates': 0.6334150625808035, 'learning_rate': 0.00019927549281523963, 'batch_size': 190, 'step_size': 9, 'gamma': 0.9125660459086842}. Best is trial 1 with value: 0.009756734429555403.[0m
[32m[I 2025-01-18 00:00:24,740][0m Trial 4 finished with value: 0.009597445838153362 and parameters: {'observation_period_num': 55, 'train_rates': 0.9593190995537089, 'learning_rate': 4.167216446715097e-05, 'batch_size': 223, 'step_size': 14, 'gamma': 0.8770213780194075}. Best is trial 4 with value: 0.009597445838153362.[0m
[32m[I 2025-01-18 00:01:22,205][0m Trial 5 finished with value: 0.008476552573276687 and parameters: {'observation_period_num': 85, 'train_rates': 0.7471024503444834, 'learning_rate': 0.0002662071390768328, 'batch_size': 82, 'step_size': 4, 'gamma': 0.9433548212926607}. Best is trial 5 with value: 0.008476552573276687.[0m
[32m[I 2025-01-18 00:02:35,189][0m Trial 6 finished with value: 0.005456148646771908 and parameters: {'observation_period_num': 189, 'train_rates': 0.9891516103748346, 'learning_rate': 0.0007365922978949573, 'batch_size': 76, 'step_size': 8, 'gamma': 0.9186651133689308}. Best is trial 6 with value: 0.005456148646771908.[0m
[32m[I 2025-01-18 00:03:14,657][0m Trial 7 finished with value: 0.054312904706943 and parameters: {'observation_period_num': 230, 'train_rates': 0.8834469208489457, 'learning_rate': 6.702235420681277e-06, 'batch_size': 134, 'step_size': 14, 'gamma': 0.8688740275103565}. Best is trial 6 with value: 0.005456148646771908.[0m
[32m[I 2025-01-18 00:06:54,263][0m Trial 8 finished with value: 0.345029688323263 and parameters: {'observation_period_num': 228, 'train_rates': 0.9273787112756067, 'learning_rate': 1.8412494248797352e-06, 'batch_size': 23, 'step_size': 2, 'gamma': 0.8195207689907742}. Best is trial 6 with value: 0.005456148646771908.[0m
[32m[I 2025-01-18 00:07:12,817][0m Trial 9 finished with value: 0.22848030961240115 and parameters: {'observation_period_num': 81, 'train_rates': 0.6171089270982255, 'learning_rate': 4.756654645853727e-06, 'batch_size': 246, 'step_size': 12, 'gamma': 0.8010419135462981}. Best is trial 6 with value: 0.005456148646771908.[0m
[32m[I 2025-01-18 00:07:27,773][0m Trial 10 finished with value: 0.058941123926371984 and parameters: {'observation_period_num': 166, 'train_rates': 0.769133003449554, 'learning_rate': 0.0009651020450611034, 'batch_size': 167, 'step_size': 1, 'gamma': 0.7599817358493545}. Best is trial 6 with value: 0.005456148646771908.[0m
[32m[I 2025-01-18 00:08:29,729][0m Trial 11 finished with value: 0.013499089283177779 and parameters: {'observation_period_num': 151, 'train_rates': 0.7605639861831145, 'learning_rate': 0.0009203507659809298, 'batch_size': 74, 'step_size': 4, 'gamma': 0.9798581229470591}. Best is trial 6 with value: 0.005456148646771908.[0m
[32m[I 2025-01-18 00:09:08,650][0m Trial 12 finished with value: 0.007770446644813924 and parameters: {'observation_period_num': 116, 'train_rates': 0.7011237321999289, 'learning_rate': 0.0002573249883148212, 'batch_size': 111, 'step_size': 5, 'gamma': 0.8942555423139351}. Best is trial 6 with value: 0.005456148646771908.[0m
[32m[I 2025-01-18 00:09:45,824][0m Trial 13 finished with value: 0.011147981615636838 and parameters: {'observation_period_num': 188, 'train_rates': 0.7121994842739378, 'learning_rate': 0.00019605697839953322, 'batch_size': 121, 'step_size': 6, 'gamma': 0.8729897368267562}. Best is trial 6 with value: 0.005456148646771908.[0m
[32m[I 2025-01-18 00:11:17,099][0m Trial 14 finished with value: 0.009865330438346878 and parameters: {'observation_period_num': 121, 'train_rates': 0.6791830291955434, 'learning_rate': 0.00039519607593997594, 'batch_size': 47, 'step_size': 11, 'gamma': 0.8993760297200993}. Best is trial 6 with value: 0.005456148646771908.[0m
[32m[I 2025-01-18 00:11:46,126][0m Trial 15 finished with value: 0.010846625363492237 and parameters: {'observation_period_num': 205, 'train_rates': 0.8224987060061332, 'learning_rate': 8.915049594101732e-05, 'batch_size': 164, 'step_size': 6, 'gamma': 0.8355139982038936}. Best is trial 6 with value: 0.005456148646771908.[0m
[32m[I 2025-01-18 00:12:31,184][0m Trial 16 finished with value: 0.003645523460169643 and parameters: {'observation_period_num': 140, 'train_rates': 0.8242700690597701, 'learning_rate': 0.0004741901504708836, 'batch_size': 108, 'step_size': 8, 'gamma': 0.8459579427495617}. Best is trial 16 with value: 0.003645523460169643.[0m
[32m[I 2025-01-18 00:14:06,803][0m Trial 17 finished with value: 0.004617306869477034 and parameters: {'observation_period_num': 155, 'train_rates': 0.9858743684471917, 'learning_rate': 9.299369074977938e-05, 'batch_size': 58, 'step_size': 11, 'gamma': 0.8484070565499788}. Best is trial 16 with value: 0.003645523460169643.[0m
[32m[I 2025-01-18 00:15:49,198][0m Trial 18 finished with value: 0.015332201667326061 and parameters: {'observation_period_num': 150, 'train_rates': 0.8314640157899733, 'learning_rate': 1.651563191425584e-05, 'batch_size': 47, 'step_size': 11, 'gamma': 0.8406562918247082}. Best is trial 16 with value: 0.003645523460169643.[0m
[32m[I 2025-01-18 00:17:29,134][0m Trial 19 finished with value: 0.006431710799834584 and parameters: {'observation_period_num': 147, 'train_rates': 0.8294026414065403, 'learning_rate': 6.335593146482565e-05, 'batch_size': 49, 'step_size': 12, 'gamma': 0.7809186086159481}. Best is trial 16 with value: 0.003645523460169643.[0m
[32m[I 2025-01-18 00:18:08,239][0m Trial 20 finished with value: 0.0062820496881613504 and parameters: {'observation_period_num': 44, 'train_rates': 0.9454606662797265, 'learning_rate': 0.00012881345753503287, 'batch_size': 153, 'step_size': 15, 'gamma': 0.8501203082310419}. Best is trial 16 with value: 0.003645523460169643.[0m
[32m[I 2025-01-18 00:19:08,213][0m Trial 21 finished with value: 0.0033552106469869614 and parameters: {'observation_period_num': 251, 'train_rates': 0.9883031685740694, 'learning_rate': 0.0006196488878902355, 'batch_size': 92, 'step_size': 8, 'gamma': 0.8125392725397239}. Best is trial 21 with value: 0.0033552106469869614.[0m
[32m[I 2025-01-18 00:20:01,675][0m Trial 22 finished with value: 0.003934760577976704 and parameters: {'observation_period_num': 248, 'train_rates': 0.9883798479039041, 'learning_rate': 0.00043181497852669645, 'batch_size': 102, 'step_size': 10, 'gamma': 0.7904999186199222}. Best is trial 21 with value: 0.0033552106469869614.[0m
[32m[I 2025-01-18 00:20:52,973][0m Trial 23 finished with value: 0.00560419684246419 and parameters: {'observation_period_num': 241, 'train_rates': 0.907546400502864, 'learning_rate': 0.0005878709306243312, 'batch_size': 100, 'step_size': 9, 'gamma': 0.8014664578395526}. Best is trial 21 with value: 0.0033552106469869614.[0m
[32m[I 2025-01-18 00:21:32,802][0m Trial 24 finished with value: 0.004278289154171944 and parameters: {'observation_period_num': 246, 'train_rates': 0.9605223903436033, 'learning_rate': 0.0004090127728735134, 'batch_size': 137, 'step_size': 7, 'gamma': 0.7534976891565435}. Best is trial 21 with value: 0.0033552106469869614.[0m
[32m[I 2025-01-18 00:22:22,527][0m Trial 25 finished with value: 0.02146606339876085 and parameters: {'observation_period_num': 210, 'train_rates': 0.8612393635778643, 'learning_rate': 2.021130782373493e-05, 'batch_size': 100, 'step_size': 10, 'gamma': 0.8125576897872276}. Best is trial 21 with value: 0.0033552106469869614.[0m
[32m[I 2025-01-18 00:23:06,653][0m Trial 26 finished with value: 0.0034028070513159037 and parameters: {'observation_period_num': 217, 'train_rates': 0.9728893908409346, 'learning_rate': 0.00046028533554946164, 'batch_size': 126, 'step_size': 7, 'gamma': 0.7816834464826836}. Best is trial 21 with value: 0.0033552106469869614.[0m
[32m[I 2025-01-18 00:23:43,051][0m Trial 27 finished with value: 0.01031803514588703 and parameters: {'observation_period_num': 214, 'train_rates': 0.793655902457798, 'learning_rate': 0.0001640545605942536, 'batch_size': 129, 'step_size': 7, 'gamma': 0.7748244438630272}. Best is trial 21 with value: 0.0033552106469869614.[0m
[32m[I 2025-01-18 00:24:11,852][0m Trial 28 finished with value: 0.00520462729036808 and parameters: {'observation_period_num': 224, 'train_rates': 0.9424913470378424, 'learning_rate': 0.0005119398039534475, 'batch_size': 187, 'step_size': 4, 'gamma': 0.8273190390302505}. Best is trial 21 with value: 0.0033552106469869614.[0m
[32m[I 2025-01-18 00:24:47,217][0m Trial 29 finished with value: 0.005404861636459827 and parameters: {'observation_period_num': 199, 'train_rates': 0.9097337290487951, 'learning_rate': 0.00033989094093509387, 'batch_size': 151, 'step_size': 7, 'gamma': 0.7749236984972817}. Best is trial 21 with value: 0.0033552106469869614.[0m
[32m[I 2025-01-18 00:25:31,056][0m Trial 30 finished with value: 0.00251977280909981 and parameters: {'observation_period_num': 105, 'train_rates': 0.8550298004081787, 'learning_rate': 0.000675203924352043, 'batch_size': 117, 'step_size': 8, 'gamma': 0.859310153137333}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:26:17,075][0m Trial 31 finished with value: 0.002857270660357567 and parameters: {'observation_period_num': 99, 'train_rates': 0.8508416013466885, 'learning_rate': 0.0006268957420695414, 'batch_size': 116, 'step_size': 7, 'gamma': 0.8596783035680822}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:27:16,249][0m Trial 32 finished with value: 0.0032243218677475306 and parameters: {'observation_period_num': 103, 'train_rates': 0.8670350854641931, 'learning_rate': 0.000677488113894618, 'batch_size': 86, 'step_size': 8, 'gamma': 0.8633925131309579}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:28:12,090][0m Trial 33 finished with value: 0.00359513890570263 and parameters: {'observation_period_num': 106, 'train_rates': 0.8576610771334368, 'learning_rate': 0.0007107479123553778, 'batch_size': 92, 'step_size': 8, 'gamma': 0.8584757403264072}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:29:32,077][0m Trial 34 finished with value: 0.010890605164340872 and parameters: {'observation_period_num': 100, 'train_rates': 0.8555389340807489, 'learning_rate': 0.0009356413491084098, 'batch_size': 64, 'step_size': 9, 'gamma': 0.8936569386910063}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:30:29,158][0m Trial 35 finished with value: 0.0062018251968485195 and parameters: {'observation_period_num': 63, 'train_rates': 0.7946936629178112, 'learning_rate': 0.00026434359697195586, 'batch_size': 88, 'step_size': 5, 'gamma': 0.8838189597756143}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:31:15,900][0m Trial 36 finished with value: 0.004458782510952123 and parameters: {'observation_period_num': 73, 'train_rates': 0.9035786531216816, 'learning_rate': 0.0002852016329488431, 'batch_size': 117, 'step_size': 9, 'gamma': 0.8665009393938499}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:31:54,890][0m Trial 37 finished with value: 0.007936982665624884 and parameters: {'observation_period_num': 19, 'train_rates': 0.8779103208253064, 'learning_rate': 0.0006116196261294427, 'batch_size': 143, 'step_size': 6, 'gamma': 0.9328875423818527}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:34:35,511][0m Trial 38 finished with value: 0.010625588761316303 and parameters: {'observation_period_num': 95, 'train_rates': 0.843011325219263, 'learning_rate': 0.00013398765983568134, 'batch_size': 31, 'step_size': 8, 'gamma': 0.9078483977117147}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:35:50,766][0m Trial 39 finished with value: 0.006132733452921877 and parameters: {'observation_period_num': 41, 'train_rates': 0.8934041721160585, 'learning_rate': 0.0007467786673805332, 'batch_size': 72, 'step_size': 10, 'gamma': 0.8276639640055623}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:36:55,751][0m Trial 40 finished with value: 0.01663318528496314 and parameters: {'observation_period_num': 114, 'train_rates': 0.9330490342407892, 'learning_rate': 3.660838973407258e-05, 'batch_size': 85, 'step_size': 5, 'gamma': 0.8604245837998676}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:37:41,531][0m Trial 41 finished with value: 0.0036161639727652073 and parameters: {'observation_period_num': 135, 'train_rates': 0.9663661029037449, 'learning_rate': 0.0005871858549543664, 'batch_size': 122, 'step_size': 7, 'gamma': 0.8052429604894362}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:38:23,472][0m Trial 42 finished with value: 0.0025351912175670035 and parameters: {'observation_period_num': 85, 'train_rates': 0.865449809446795, 'learning_rate': 0.0009920556364228234, 'batch_size': 125, 'step_size': 8, 'gamma': 0.8792758376329476}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:38:51,288][0m Trial 43 finished with value: 0.003369090008258888 and parameters: {'observation_period_num': 82, 'train_rates': 0.8109447845730204, 'learning_rate': 0.000966516862945012, 'batch_size': 187, 'step_size': 8, 'gamma': 0.8774196211390073}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:39:39,452][0m Trial 44 finished with value: 0.24695863682929783 and parameters: {'observation_period_num': 69, 'train_rates': 0.8740401462773546, 'learning_rate': 1.754033089932352e-06, 'batch_size': 112, 'step_size': 9, 'gamma': 0.8836898717795604}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:40:32,544][0m Trial 45 finished with value: 0.005308492009394935 and parameters: {'observation_period_num': 91, 'train_rates': 0.778473666851009, 'learning_rate': 0.00022210637332766313, 'batch_size': 91, 'step_size': 8, 'gamma': 0.9240632862685204}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:41:09,223][0m Trial 46 finished with value: 0.010802925086045023 and parameters: {'observation_period_num': 106, 'train_rates': 0.8453657475544921, 'learning_rate': 0.00031381440942116834, 'batch_size': 142, 'step_size': 3, 'gamma': 0.8569414467189271}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:41:31,592][0m Trial 47 finished with value: 0.005928619434211833 and parameters: {'observation_period_num': 173, 'train_rates': 0.7483255566209059, 'learning_rate': 0.0007956898939222562, 'batch_size': 219, 'step_size': 10, 'gamma': 0.9069844549143457}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:42:03,311][0m Trial 48 finished with value: 0.030130810211453817 and parameters: {'observation_period_num': 7, 'train_rates': 0.808984447549302, 'learning_rate': 1.2137918999354788e-05, 'batch_size': 165, 'step_size': 6, 'gamma': 0.9615501197640689}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:43:18,904][0m Trial 49 finished with value: 0.01347305328358987 and parameters: {'observation_period_num': 122, 'train_rates': 0.8887713237209761, 'learning_rate': 0.0006742722907054392, 'batch_size': 69, 'step_size': 9, 'gamma': 0.865515207213512}. Best is trial 30 with value: 0.00251977280909981.[0m
[32m[I 2025-01-18 00:43:18,909][0m A new study created in memory with name: no-name-95cd4485-a2e9-4c9c-95d9-106a27264255[0m
[32m[I 2025-01-18 00:43:48,036][0m Trial 0 finished with value: 0.044209787032063706 and parameters: {'observation_period_num': 109, 'train_rates': 0.8311314923291395, 'learning_rate': 0.0001260048514285823, 'batch_size': 177, 'step_size': 8, 'gamma': 0.9616025296539779}. Best is trial 0 with value: 0.044209787032063706.[0m
[32m[I 2025-01-18 00:45:47,745][0m Trial 1 finished with value: 0.05396706224134078 and parameters: {'observation_period_num': 37, 'train_rates': 0.9331376112588956, 'learning_rate': 6.0082298610361486e-05, 'batch_size': 46, 'step_size': 11, 'gamma': 0.9180432413685155}. Best is trial 0 with value: 0.044209787032063706.[0m
[32m[I 2025-01-18 00:47:04,847][0m Trial 2 finished with value: 0.24190074967877043 and parameters: {'observation_period_num': 233, 'train_rates': 0.8985265997193657, 'learning_rate': 0.000874024422899863, 'batch_size': 65, 'step_size': 3, 'gamma': 0.7565564933760485}. Best is trial 0 with value: 0.044209787032063706.[0m
[32m[I 2025-01-18 00:47:31,260][0m Trial 3 finished with value: 0.11414982864090306 and parameters: {'observation_period_num': 127, 'train_rates': 0.7811919937916242, 'learning_rate': 1.0554056853248494e-05, 'batch_size': 191, 'step_size': 4, 'gamma': 0.8650417657931272}. Best is trial 0 with value: 0.044209787032063706.[0m
